question_id,card_key,link_type,display_mode,auto_show_as_primary,needs_human_review,precision,score,current_law_status,current_law_can_auto_score,current_law_answer,matched_terms,matched_terms_in_statement,assunto,reason,warning
969920,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,216,not_applicable_or_not_outdated,,,sinal sonoro; apito; silvo,apito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
971478,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,206,not_applicable_or_not_outdated,,,gesto; apito; silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
996104,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,216,not_applicable_or_not_outdated,,,sinal sonoro; agente de transito; silvo,agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
999524,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,194,not_applicable_or_not_outdated,,,apito; silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1007987,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,gesto; braco; agente de transito; silvo,braco; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1071288,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,204,not_applicable_or_not_outdated,,,agente de transito; silvo,agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1075358,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,182,not_applicable_or_not_outdated,,,silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1112237,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,248,not_applicable_or_not_outdated,,,gesto; sinal sonoro; agente de transito; silvo,gesto; sinal sonoro; agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1113757,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,204,not_applicable_or_not_outdated,,,agente de transito; silvo,agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1113767,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,apito; agente de transito; silvo,apito; agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1142115,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,194,not_applicable_or_not_outdated,,,sinal sonoro; silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1143564,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,194,not_applicable_or_not_outdated,,,sinal sonoro; silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1164788,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,sinal sonoro; agente de transito; silvo,sinal sonoro; agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1174051,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,182,not_applicable_or_not_outdated,,,silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1177931,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,218,not_applicable_or_not_outdated,,,gesto; apito; agente de transito; silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1185436,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,gesto; apito; agente de transito; silvo,apito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1214826,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,apito; agente de transito; silvo,apito; agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1289172,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,182,not_applicable_or_not_outdated,,,silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1327679,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,182,not_applicable_or_not_outdated,,,silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1331182,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,182,not_applicable_or_not_outdated,,,silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1333484,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,204,not_applicable_or_not_outdated,,,apito; silvo,apito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1382675,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,sinal sonoro; apito; silvo,sinal sonoro; apito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1388728,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,182,not_applicable_or_not_outdated,,,silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1401698,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,248,not_applicable_or_not_outdated,,,gesto; apito; agente de transito; silvo,gesto; apito; agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1448219,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,apito; agente de transito; silvo,apito; agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1517571,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,204,not_applicable_or_not_outdated,,,sinal sonoro; silvo,sinal sonoro; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1520235,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,204,not_applicable_or_not_outdated,,,apito; silvo,apito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1520267,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,sinal sonoro; agente de transito; silvo,sinal sonoro; agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1521147,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,240,not_applicable_or_not_outdated,,,gesto; sinal sonoro; apito; agente de transito; silvo,sinal sonoro; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1527879,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,240,not_applicable_or_not_outdated,,,gesto; sinal sonoro; apito; agente de transito; silvo,sinal sonoro; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1553763,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,248,not_applicable_or_not_outdated,,,gesto; apito; agente de transito; silvo,gesto; apito; agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1561718,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,gesto; braco; silvo,gesto; braco; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1564655,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,216,not_applicable_or_not_outdated,,,gesto; sinal sonoro; silvo,sinal sonoro; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1583781,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,216,not_applicable_or_not_outdated,,,gesto; apito; silvo,apito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1587789,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,204,not_applicable_or_not_outdated,,,agente de transito; silvo,agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1661722,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,204,not_applicable_or_not_outdated,,,gesto; silvo,gesto; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1680495,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,204,not_applicable_or_not_outdated,,,agente de transito; silvo,agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1691258,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,gesto; apito; silvo,gesto; apito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1693791,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,248,not_applicable_or_not_outdated,,,gesto; apito; agente de transito; silvo,gesto; apito; agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1752354,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,sinal sonoro; apito; silvo,sinal sonoro; apito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1752826,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,182,not_applicable_or_not_outdated,,,silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1761978,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,204,not_applicable_or_not_outdated,,,apito; silvo,apito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1807759,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,182,not_applicable_or_not_outdated,,,silvo,silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1875913,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,gesto; apito; agente de transito; silvo,apito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1958980,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,gesto; braco; silvo,gesto; braco; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
2034876,subject_overview::sinais-sonoros-antiga-res-contran-160-2004,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
2076708,subject_overview::sinais-sonoros-antiga-res-contran-160-2004,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
2093549,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,248,not_applicable_or_not_outdated,,,sinal sonoro; apito; agente de transito; silvo,sinal sonoro; apito; agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
2163079,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,apito; agente de transito; silvo,apito; agente de transito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
2184631,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,216,not_applicable_or_not_outdated,,,apito; agente de transito; silvo,apito; silvo,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
27878,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
42754,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
128302,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
194065,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,182,not_applicable_or_not_outdated,,,gesto,gesto,Tópicos Mesclados de Sinalização de Trânsito,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
408945,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
434976,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
437136,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
480672,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
533626,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
548536,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
579331,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
723300,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
845010,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
910888,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
966257,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
972078,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
1076022,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
1123008,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
1161963,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
1213371,ctb_sinalizacao_ordem_prevalencia,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,179,not_applicable_or_not_outdated,,,sinais luminosos; sinalizacao,sinalizacao,Tópicos Mesclados de Sinalização de Trânsito,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1295333,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
1388885,subject_overview::topicos-mesclados-de-sinalizacao-de-transito,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Tópicos Mesclados de Sinalização de Trânsito,,Tópicos Mesclados de Sinalização de Trânsito,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
533489,subject_overview::topicos-mesclados-do-ctb-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Tópicos Mesclados do CTB (Lei nº 9.503/1997),,Tópicos Mesclados do CTB (Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
713248,subject_overview::topicos-mesclados-do-ctb-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Tópicos Mesclados do CTB (Lei nº 9.503/1997),,Tópicos Mesclados do CTB (Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
851792,subject_overview::topicos-mesclados-do-ctb-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Tópicos Mesclados do CTB (Lei nº 9.503/1997),,Tópicos Mesclados do CTB (Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
860380,subject_overview::topicos-mesclados-do-ctb-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Tópicos Mesclados do CTB (Lei nº 9.503/1997),,Tópicos Mesclados do CTB (Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
945312,subject_overview::topicos-mesclados-do-ctb-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Tópicos Mesclados do CTB (Lei nº 9.503/1997),,Tópicos Mesclados do CTB (Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
1102632,subject_overview::topicos-mesclados-do-ctb-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,fallback_by_assunto,50,not_applicable_or_not_outdated,,,Tópicos Mesclados do CTB (Lei nº 9.503/1997),,Tópicos Mesclados do CTB (Lei nº 9.503/1997),"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão.",
